,country,year,continent,pop,"Agriculture, value added (% of GDP)",CO2 emissions (metric tons per capita),Domestic credit provided by financial sector (% of GDP),Electric power consumption (kWh per capita),Energy use (kg of oil equivalent per capita),Exports of goods and services (% of GDP),"Fertility rate, total (births per woman)",GDP growth (annual %),Imports of goods and services (% of GDP),"Industry, value added (% of GDP)","Inflation, GDP deflator (annual %)","Life expectancy at birth, total (years)",Population density (people per sq. km of land area),"Services, etc., value added (% of GDP)"
454,Germany,1982,Europe,78335266,,,90.9014383643,5822.02735932,4257.86440736,20.9272773791,1.41,-0.394840745633,23.6076679451,,4.58105855232,73.2309756098,224.367330221,
455,Germany,1987,Europe,77718298,,,93.8843206533,6666.21959529,4616.39706207,20.7397885166,1.43,1.40215157409,21.0866590693,,1.27966359217,74.5596097561,222.9539713,
456,Germany,1992,Europe,80597764,1.06218001689,11.0633202537,104.972627633,6445.87399989,4190.98422047,22.2637024279,1.29,1.9238070111400003,22.7863176274,35.9202887873,5.28680311481,75.8195121951,230.930020336,63.0175311958
457,Germany,1997,Europe,82011073,1.0832238121,10.5111125988,133.521573546,6427.798768399999,4203.3573666,25.3919749478,1.35,1.84920066981,24.2090600837,31.5225636147,0.262417487918,77.0731707317,235.022979516,67.3942125731
458,Germany,2002,Europe,82350671,0.946233481323,10.0586724973,138.09975150399998,6900.78052703,4108.40129887,32.5740396236,1.34,0.0,28.1989688995,29.3639133202,1.3505516434600002,78.2292682927,236.451570831,69.6898531984
459,Germany,2007,Europe,82400996,0.825476704284,9.48803988828,120.480139104,7229.08991295,3985.80810152,43.00991154810001,1.37,3.26053529682,36.3606196011,30.5315827644,1.6973872707299995,79.53414634149999,235.943361918,68.6429405314
460,Ghana,1962,Africa,7355248,42.2598870056,0.202357559414,10.1215805471,,,24.2147922999,6.827000000000001,4.10915860618,28.4701114488,,1.94014981864,46.6825365854,31.1394172453,
461,Ghana,1967,Africa,8490213,45.04839910649999,0.1856837442949999,31.994219492,,,17.420212766,6.95,3.07536405191,19.9468085106,22.9337304542,-3.8783566066800006,48.4552439024,35.4111013448,32.0923306031
462,Ghana,1972,Africa,9354120,52.2691082803,0.266842845466,29.0144370177,346.889853389,348.93189080300004,20.7104795737,6.915,-2.48765540028,15.2042628774,19.8646496815,15.472559358699998,49.9122926829,39.920783159,27.866242038200003
463,Ghana,1977,Africa,10538093,60.9362859363,0.29473068843,34.4976321813,401.476404699,381.515147025,10.498969811,6.721,2.27410724355,11.547075159,17.1717171717,67.25078240270001,51.4098292683,44.782846972,21.8822843823
464,Ghana,1982,Africa,11400338,59.357712479300005,0.264935613441,21.9252191881,376.650227644,376.7088969880001,3.33830724919,6.392,-6.9236504098000005,2.98203606667,6.46717915559,27.8905790681,52.9104390244,50.4883185374,34.1751083651
465,Ghana,1987,Africa,14168101,50.7037788741,0.24373435736,28.2440844221,288.641693436,363.852104774,19.6626005362,5.935,4.794898878030001,26.1855227882,16.3523313557,39.2014969032,55.1373170732,59.2440054496,32.9438897702
466,Ghana,1992,Africa,16278738,44.9637649878,0.257399415067,20.5711207243,355.039292502,366.522645114,17.2259554921,5.391,3.87941925325,28.7676403693,17.446758051,11.1500826838,57.4367804878,67.9947569658,37.5895127861
467,Ghana,1997,Africa,18418288,40.0523456398,0.3623463542849999,25.5106305355,394.283363661,398.339353834,32.4102909292,4.869,4.1963575761000005,52.9915470404,28.7314113495,19.4581674332,57.1642439024,77.210965105,31.2162430107
468,Ghana,2002,Africa,20550751,39.2113975205,0.3750727770279999,34.5915857815,313.065662781,317.525749335,42.6162518931,4.5680000000000005,4.49999969929,54.8729912816,28.1974474303,22.8185845582,57.4204390244,86.9657247077,32.5911550492
469,Ghana,2007,Africa,22873338,29.7370589291,0.4362367770899999,22.8626544237,245.960134749,278.760989471,24.5250906044,4.33,4.346819153119999,40.8292316808,21.2374993149,18.6302768855,59.6358536585,99.0069482289,49.0254422265
470,Greece,1962,Europe,8448233,,1.2032011901200002,19.6543502399,305.389304485,350.101257861,9.06245284038,2.16,1.53351890576,16.3345049158,,4.60640112929,68.89226829270001,65.5409852599,
471,Greece,1967,Europe,8716441,,2.24941398567,21.9083196819,742.277139522,607.702155943,9.93638118191,2.45,5.481437166,17.4567903779,,2.4398329884,70.0524634146,67.3707370054,
472,Greece,1972,Europe,8888628,,3.55205212773,27.9749044328,1360.95244395,1134.78649348,9.12991143696,2.32,10.1601511281,16.1877527298,,5.046606702780001,71.535,68.9575484872,
473,Greece,1977,Europe,9308479,,5.04915346535,34.5288697085,1895.04644099,1469.54942907,13.980228048,2.27,2.94100164661,20.6813556455,,13.7544018328,72.7616585366,72.2147323507,
474,Greece,1982,Europe,9786480,,5.3269664180400005,69.0638874165,2270.49088142,1537.27769706,17.2091028949,2.03,-1.13264749847,24.6424294873,,27.2127494851,74.2780243902,75.9465709853,
475,Greece,1987,Europe,9974490,,6.34683266346,86.78139912569999,2859.12988177,1791.83338591,18.1240762959,1.5,-2.25886352664,24.194280661,,15.252679506700002,75.6026341463,77.5841349884,
476,Greece,1992,Europe,10325429,,7.260257729039999,80.5889891894,3398.38375792,2129.89451644,14.8788393387,1.39,0.7000000118940001,23.9437536025,,14.7988142842,77.3829268293,80.6754150504,
477,Greece,1997,Europe,10502372,6.92199658381,7.852506913110001,74.3399468246,3989.11610721,2282.13703466,16.2222652425,1.28,4.48419914771,23.0519635059,19.8889888171,6.55338023574,78.1365853659,82.7095345229,73.1890145991
478,Greece,2002,Europe,10603863,5.5913030068400005,8.591970186810002,97.4209319784,4909.63969803,2597.74828926,20.112854446,1.27,3.92287184229,30.2361418116,21.7937270265,3.34877132672,78.6414634146,84.5773622964,72.6149699666
479,Greece,2007,Europe,10706290,3.44319587191,8.89229344182,112.091990181,5701.33085359,2734.92011068,22.520269763,1.38,3.2737468571,35.0041044594,20.4032866562,3.4226668051200004,79.4390243902,85.7135221102,76.1535174719
480,Guatemala,1962,Americas,4208858,,0.317326737332,12.2332983561,,,11.7873382302,6.49,3.53650126362,13.4225253585,,2.58550220762,46.6882926829,40.6548992161,
481,Guatemala,1967,Americas,4690773,,0.397317380131,17.653938768499998,,,16.2091503268,6.323,4.112175617209999,19.5115239078,,0.387597216743,49.8490487805,46.5948488242,
482,Guatemala,1972,Americas,5149581,,0.472297881388,18.8074049398,142.391054286,491.473442413,18.9073430733,6.207999999999999,7.333051620650001,18.5361442916,,-1.3634594097,53.4524878049,53.5434863755,
483,Guatemala,1977,Americas,5703430,,0.579612171357,14.8709053966,209.431722675,574.359356263,24.4557969362,6.211,7.80922068504,26.2567292672,,16.452864544,55.9917560976,61.4008025383,
484,Guatemala,1982,Americas,6395630,,0.4830294662039999,30.3705413687,188.59478372900003,482.712477796,14.787196792,6.105,-3.53008900865,18.6876213842,,4.97795460602,58.0859512195,70.0649589399,
485,Guatemala,1987,Americas,7326406,,0.468496448467,30.7198922866,167.29657071399998,448.694681999,15.8489083812,5.591,3.54398330477,22.2940550459,,7.998534853580001,60.63309756100001,79.5425998507,
486,Guatemala,1992,Americas,8486949,,0.625582317205,28.5212200402,258.859626662,497.344297754,18.0659894301,5.174,4.8383388079800005,27.2962596372,,8.8613848685,63.3117560976,89.76402575590001,
487,Guatemala,1997,Americas,9803875,,0.698875419365,26.1730924502,240.898781488,526.326033275,17.956108023,4.75,4.36408993206,23.5958431339,,8.25733953213,66.095902439,101.453770063,
488,Guatemala,2002,Americas,11178650,15.1749080431,0.904184642242,26.788863581,361.141206212,590.478746775,26.2989453126,4.207,3.86662650507,39.7329147017,29.109842228,6.44950280914,68.6613658537,114.522284434,55.71524972899999
489,Guatemala,2007,Americas,12572928,12.4060045376,0.915047143245,38.5517027475,539.657936882,616.892076168,25.5652641596,3.664,6.30405653778,42.3332331836,29.7254853422,7.13598855395,70.1107804878,128.757269504,57.86851012020001
490,Guinea,1962,Africa,3140003,,0.178831523506,,,,,6.138,,,,,35.2603902439,15.0209995116,
491,Guinea,1967,Africa,3451418,,0.180529006335,,,,,6.1770000000000005,,,,,36.0384390244,16.3677356341,
492,Guinea,1972,Africa,3811387,,0.193889743986,,,,,6.277,,,,,37.242,17.4719518151,
493,Guinea,1977,Africa,4227026,,0.205319569524,,,,,6.436,,,,,39.4996341463,17.8803149927,
494,Guinea,1982,Africa,4710497,,0.209766846987,,,,,6.581,,,,,42.7311707317,19.0663845027,
495,Guinea,1987,Africa,5650262,24.6533537441,0.184883028239,,,,31.6313529842,6.6370000000000005,3.29993884548,30.7037499543,32.3408550018,27.2599901101,47.405195122,21.8747273319,43.0057912541
496,Guinea,1992,Africa,6990574,17.0742014243,0.1591420971729999,5.73949989402,,,24.8746135391,6.535,3.27094730038,26.0732793786,27.7168074932,26.2202136298,51.004097561,27.4759645125,55.2089910826
497,Guinea,1997,Africa,8048834,21.0365095977,0.153610224302,7.42609829843,,,19.5610874799,6.273,5.18160345896,22.8539822207,30.1054150886,1.4341266655,51.6093414634,33.9059335829,48.8580753137
498,Guinea,2002,Africa,8807818,23.4186473335,0.145243067285,13.6278787239,,,26.477810582600004,5.947,5.16460946578,28.9704244906,33.9091705785,0.432772377354,51.3724146341,37.0921658799,42.6721820881
499,Guinea,2007,Africa,9947814,25.3459465698,0.119193055597,17.9018632987,,,28.7647657215,5.575,1.75768235072,36.4184152035,39.5236699195,12.986877990999998,53.9994878049,41.3174385479,35.1303835113
500,Guinea-Bissau,1962,Africa,627820,,0.0640297282582,,,,,5.941,,,,,38.4672195122,22.4030227596,
501,Guinea-Bissau,1967,Africa,601287,,0.0707397168393,,,,,5.994,,,,,40.3571707317,23.9649004267,
502,Guinea-Bissau,1972,Africa,625361,45.7812241925,0.0894248472803,,,,4.35556891959,6.077999999999999,6.37486089357,35.6301588579,22.4622336664,4.97439546817,42.2791707317,26.248826458000003,31.7565421412
503,Guinea-Bissau,1977,Africa,745228,46.15440050189999,0.127471659791,,,,9.30433013232,6.249,-7.17006997107,32.6021772183,22.63908593,3.06583724985,44.273195122,28.6444167852,31.206513568
504,Guinea-Bissau,1982,Africa,825987,46.765483871,0.161566305077,,,,7.8402359706899984,6.64,4.200082134800001,41.2851952258,14.410645161300002,16.5422953696,46.3297317073,31.4781650071,38.8362096774
505,Guinea-Bissau,1987,Africa,927524,57.5683239978,0.196767700902,29.8118953785,,,11.3670030067,6.7170000000000005,2.90000000745,38.9561509416,13.2268316715,94.2634572096,48.0301219512,35.1251066856,29.2048443307
506,Guinea-Bissau,1992,Africa,1050938,49.3666729939,0.162652031125,10.4125699595,,,4.90248984903,6.526,1.09999997119,50.1118857719,10.7198902251,64.98118949,49.7517317073,39.2854907539,39.9134367809
507,Guinea-Bissau,1997,Africa,1193708,54.6047846641,0.163503631883,7.293629780850001,,,21.0167632141,6.104,6.5,39.8831346454,15.2962491558,34.1381948266,50.96209756100001,43.86628734,30.098966180100003
508,Guinea-Bissau,2002,Africa,1332459,43.2125825974,0.112225082649,6.804387278409999,,,17.8331205708,5.642,-0.985177524991,23.351278990300003,16.6898331302,1.79681441001,51.7637073171,48.8039473684,40.0975842725
509,Guinea-Bissau,2007,Africa,1472041,44.3255767787,0.1512568894199999,5.75255159982,,62.1995597581,20.1772146583,5.267,3.2050476373900003,33.939546644800004,13.3352357674,4.38367391432,52.8554634146,54.3151493599,42.3391874539
510,Haiti,1962,Americas,3880130,,0.0756628306695,,,,,6.3020000000000005,,,,,43.263804878,145.95776487700002,
511,Haiti,1967,Americas,4318137,,0.0585660070754,,,,,6.026,,,,,45.9422926829,161.30373730000002,
512,Haiti,1972,Americas,4698301,,0.0804602344523,,17.020201543800002,317.810225983,,5.642,,,,,47.9484878049,176.943323657,
513,Haiti,1977,Americas,4908554,,0.132498711016,,30.3290249892,350.433910995,,5.779,,,,,49.8278780488,193.810522496,
514,Haiti,1982,Americas,5198399,,0.138545471948,,48.1926496974,301.847692756,,6.154,,,,,51.5004634146,216.083635704,
515,Haiti,1987,Americas,5756203,,0.136882387492,,52.469310700200005,226.326971354,,5.799,,,,,53.4546341463,242.037953556,
516,Haiti,1992,Americas,6326682,,0.123110762269,28.8070158485,39.9351615425,219.075496949,7.571511403169999,5.21,,24.966177039,,,55.2559512195,268.032438316,
517,Haiti,1997,Americas,6913545,,0.168614245101,28.2740780654,41.6669029435,252.463093356,10.4543939562,4.665,2.70471311547,26.4415064993,,12.7269923957,56.892902439,294.337953556,
518,Haiti,2002,Americas,7607651,,0.206702880527,40.2248585528,30.3347954026,261.374331488,12.1272386949,4.065,-0.251464534477,36.000978432,,9.9942160466,58.1993658537,320.563824383,
519,Haiti,2007,Americas,8502814,,0.250172073582,26.0360726618,25.32186497,384.513775199,13.4219254009,3.579,3.34327901461,40.5156512653,,8.04065047045,59.9773902439,346.7691582,
520,Honduras,1962,Americas,2090162,38.7602372211,0.3274094898669999,11.4248871696,,,22.4887169568,7.443,5.76484604054,22.0760799484,19.542502118,2.9239748060400004,47.6329512195,19.1188488694,41.6972606608
521,Honduras,1967,Americas,2500689,38.6322132944,0.352498584235,19.0603577997,,,28.5236582511,7.417000000000001,5.977542858169999,30.5467313158,20.65376187,2.6211199671000003,50.7373902439,22.2208240236,40.7140248356
522,Honduras,1972,Americas,2965146,30.9278329259,0.540011457652,29.7882957527,128.634992936,499.277043223,29.2652571149,7.111000000000001,5.76230488242,28.2067265384,22.6116822947,3.86452383579,53.7708292683,25.4290821342,46.4604847793
523,Honduras,1977,Americas,3055235,30.6275579809,0.605439753637,35.2740351984,183.853101372,512.605428263,34.830791699,6.649,10.3838890902,39.2632566416,23.1582537517,12.1994797188,57.3030487805,29.5557064975,46.2141882674
524,Honduras,1982,Americas,3669448,21.6402213412,0.4559700188399999,40.6457716438,223.61267079900003,520.393217065,26.6747024854,6.062,-1.3912164316600002,28.0523484062,24.4312746238,4.43213037138,61.2120731707,34.5723120922,53.928504035
525,Honduras,1987,Americas,4372203,20.9074870385,0.483457410444,50.2034924769,329.488925326,481.319956646,22.962071318000003,5.439,6.0313900204,25.827814880500004,22.9724225373,2.8303266604500004,65.0301463415,40.199079453,56.1200917826
526,Honduras,1992,Americas,5077347,20.3707153927,0.59399153248,31.6707446809,332.653931601,483.335543947,32.170212766,4.956,5.624295813169999,36.2765957447,29.5951900068,9.10221423939,67.579195122,46.2915095183,50.034094600500005
527,Honduras,1997,Americas,5867957,23.0092827958,0.7101120809520001,28.7193783533,427.428804842,528.901564325,46.186461408,4.405,4.99371860805,51.8174850378,29.8725263138,22.2796857344,69.6307073171,52.3366341943,47.1181908904
528,Honduras,2002,Americas,6677328,13.4520205085,0.937203579442,35.1583294335,550.853892775,516.4041365740001,52.7305820545,3.706,3.7543378612,65.2668723958,30.1011066338,5.13193992155,70.9110487805,58.083841272700006,56.4467873769
529,Honduras,2007,Americas,7483763,13.007373259,1.2306029785,50.8556127238,695.007399348,657.398639731,53.509011539300005,3.039,6.18832716678,81.56162337859999,28.5642015887,6.62550716829,71.8587317073,63.7566985432,58.4284251523
530,Hungary,1962,Europe,10063000,,5.025038030219999,,,,,1.79,,,,,67.8658536585,111.772206176,
531,Hungary,1967,Europe,10223422,,5.758242269149999,,1306.30491306,1476.04957577,,2.01,,,,,69.4070731707,113.517822222,
532,Hungary,1972,Europe,10394091,,6.67702567171,,1827.76555325,1880.53879751,,1.93,,,,,69.6646341463,115.577292431,
533,Hungary,1977,Europe,10637171,,7.814048437689999,,2418.56921716,2428.82933004,,2.15,,,,,69.84804878050001,118.364061805,
534,Hungary,1982,Europe,10705535,,8.11460893827,,2833.48753705,2630.75848148,,1.8,,,,,69.357804878,119.095950606,
535,Hungary,1987,Europe,10612740,,7.95612952394,,3424.65721155,2894.82745315,,1.82,,,,,69.6512195122,118.076780151,
536,Hungary,1992,Europe,10348684,,5.823721681059999,92.8404046914,3116.01286909,2423.17944795,27.6641543101,1.77,-3.06418034501,27.8478918237,,21.5091796501,69.1170731707,115.381562257,
537,Hungary,1997,Europe,10244684,7.25957724032,5.91716805212,63.6098725531,3188.38196758,2527.30162599,47.9871626141,1.37,3.30586217059,46.9886021788,32.3111325789,20.0803176783,70.7024390244,114.593385301,60.4292901808
538,Hungary,2002,Europe,10083313,4.82565627009,5.5218292703100005,52.1943736767,3545.17075568,2520.15246577,58.1054549829,1.3,4.50306388231,60.117586376800006,30.7888515578,8.3689580812,72.3487804878,113.352019638,64.3854921721
539,Hungary,2007,Europe,9956108,3.97760747698,5.57245952079,75.1534172027,3976.51897715,2658.03637311,78.3093952437,1.32,0.4483481942689999,77.6183100564,31.107047488600003,5.35448528664,73.1512195122,112.217163263,64.91534503439999
540,Iceland,1962,Europe,182053,,6.57485551985,44.7621932574,2895.08603011,3028.29836932,45.0345798554,3.98,8.313712744239998,41.5839142896,,11.1478328559,73.7219512195,1.8192319202,
541,Iceland,1967,Europe,198676,,7.269387323839999,41.2421233296,2918.22431082,3594.36178937,28.0545981305,3.28,-1.26726186274,35.862830792800004,,2.76320176,73.7831707317,1.98255361596,
542,Iceland,1972,Europe,209275,,7.101254201789999,31.2381964512,7650.4874795,4403.96964669,34.219028358,3.09,6.1773344449900005,36.0116285451,,18.3344696391,74.4558536585,2.08615461347,
543,Iceland,1977,Europe,221823,,8.59715327842,29.3092633275,10631.247210299998,5602.87016623,32.1745854569,2.31,8.822277251869998,32.9699412873,,32.705963070500005,76.3736585366,2.21245885287,
544,Iceland,1982,Europe,233997,,6.83662020012,36.592028156,14038.3135209,7076.20798768,31.4501832737,2.27,2.1545662351,36.1039192372,,53.6463831395,77.037804878,2.3327680798,
545,Iceland,1987,Europe,244676,,7.532101733110001,39.1691615893,15268.914296399998,7857.45488268,33.5021628058,2.06,8.54593975459,34.5613535293,,19.9464887992,77.33902439020001,2.45245885287,
546,Iceland,1992,Europe,259012,,6.967183412050001,51.9864803863,16099.932198700002,7755.39441578,29.6115203922,2.21,-3.3738941447400004,29.731456037,,3.44928950383,78.76024390239999,2.60405985037,
547,Iceland,1997,Europe,271192,9.74280319766,7.763336874099999,68.9137135674,18957.8354135,8584.10049866,35.4104545505,2.04,4.91318961714,34.9518564867,30.1097922597,2.9055571291400004,78.8853658537,2.70451870324,60.1474045427
548,Iceland,2002,Europe,288030,8.863988642839999,7.55022728616,101.852097391,27896.8986829,10804.6417156,36.0472787115,1.93,0.4533582798619999,34.5066481223,25.5802044502,5.59664200699,80.50243902439999,2.86805985037,65.5558069069
549,Iceland,2007,Europe,301931,5.1669801033,7.41483345423,301.187326,36852.5448862,14746.0313385,33.3645655315,2.09,9.4929103138,42.5353946584,23.8327850926,4.16099489964,81.4536585366,3.10789027431,71.0002348041
550,India,1962,Asia,454000000,39.888798014,0.3065194690239999,23.7505938315,,,4.09712428627,5.895,2.93112773677,5.9278584357,20.608289813800003,4.40561674268,42.4174146341,157.424902209,39.5029122242
551,India,1967,Asia,506000000,44.526198719700005,0.331763432432,21.2437768632,,,3.96491258631,5.752000000000001,7.825963032710001,5.8441295603,18.7752745097,8.616204707989999,45.6909268293,174.614494533,36.6985267706
552,India,1972,Asia,567000000,40.2772904703,0.375731111656,26.4190023835,100.527658618,268.485083335,3.95807673292,5.444,-0.553301312631,3.64498841607,21.2940504562,10.8396026988,49.08697560979999,195.009613244,38.4286590735
